text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"I'm still asking you to believe - not in my ability to bring about change, but in yours. I believe in change because I believe in you.",FALSE,799385,POTUS44,2017-01-20 14:13:35,FALSE,8.224463347876E+017,8.22446982648201E+017,1536791610,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS44,332596,FALSE,FALSE,NA,NA
"As we look forward, I want our first steps to reflect what matters most to you. Share your thoughts with me at https://t.co/fGUxlpLVue.",FALSE,206717,POTUS44,2017-01-20 14:11:01,FALSE,8.22446040729158E+017,8.224463347876E+017,1536791610,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS44,56101,FALSE,FALSE,NA,NA
"I won't stop; I'll be right there with you as a citizen, inspired by your voices of truth and justice, good humor, and love.",FALSE,595517,POTUS44,2017-01-20 14:09:51,FALSE,8.22445882247414E+017,8.22446040729158E+017,1536791610,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS44,209368,FALSE,FALSE,NA,NA
It's been the honor of my life to serve you. You made me a better leader and a better man.,FALSE,1597133,NA,2017-01-20 14:09:13,FALSE,NA,8.22445882247414E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS44,603855,FALSE,FALSE,NA,NA
"Proud to make this one of my final actions as President. America is a nation of second chances, and 1,715 people de… https://t.co/vZLJa9SweM",FALSE,225418,NA,2017-01-19 20:39:46,TRUE,NA,8.22181779217982E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,65885,FALSE,FALSE,NA,NA
"To the girl from the South Side who took on a role she didn't ask for and made it her own: Happy Birthday, Michelle… https://t.co/cFWec1RQN0",FALSE,1163336,NA,2017-01-17 14:59:24,TRUE,NA,8.21371347012088E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,337823,FALSE,FALSE,NA,NA
"From one 44 to another, thanks for finally giving @FLOTUS and generations of hopeful fans a @Cubs championship. https://t.co/RnLyTYF2ub",FALSE,91713,NA,2017-01-17 00:10:24,FALSE,NA,8.211476264228E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,16403,FALSE,FALSE,NA,NA
"In honor of their legacy, @FLOTUS and I are joining Americans across the country in a day of service to our community here in D.C. #MLKDay",FALSE,66155,POTUS44,2017-01-16 19:50:31,FALSE,8.21081947728413E+017,8.21082223910781E+017,1536791610,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,11123,FALSE,FALSE,NA,NA
"Dr. King and those who marched with him proved that people who love their country can change it. As Americans, we all owe them a great deal.",FALSE,211460,NA,2017-01-16 19:49:25,FALSE,NA,8.21081947728413E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,66888,FALSE,FALSE,NA,NA
"That is out of this world. Thanks, @NASA. https://t.co/R8CSjAwt2E",FALSE,174415,NA,2017-01-12 23:57:07,FALSE,NA,8.19694728665006E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,44048,FALSE,FALSE,NA,NA
"Thank you for everything. My last ask is the same as my first. I'm asking you to believe—not in my ability to create change, but in yours.",FALSE,1795877,NA,2017-01-11 04:52:08,FALSE,NA,8.190441963718E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,832849,FALSE,FALSE,NA,NA
It’s been the privilege of my life to serve as your President. I look forward to standing with you as a citizen. Happy New Year everybody.,FALSE,835391,POTUS44,2017-01-01 17:00:55,FALSE,8.15603416089195E+017,8.15603723707658E+017,1536791610,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,250802,FALSE,FALSE,NA,NA
"From realizing marriage equality to removing barriers to opportunity, we've made history in our work to reaffirm that all are created equal.",FALSE,200536,POTUS44,2017-01-01 16:59:42,FALSE,8.156019691549E+017,8.15603416089195E+017,1536791610,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,51821,FALSE,FALSE,NA,NA
We brought home more of our troops &amp; strengthened U.S. leadership—leading with diplomacy &amp; partnering with nations to meet global problems.,FALSE,76061,POTUS44,2017-01-01 16:53:57,FALSE,8.15601640124387E+017,8.156019691549E+017,1536791610,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,17320,FALSE,FALSE,NA,NA
"We traded foreign oil for clean energy, we doubled fuel efficiency standards, &amp; we acted on a global scale to save… https://t.co/U2n4myQUkV",FALSE,65822,POTUS44,2017-01-01 16:52:38,TRUE,8.15601279716225E+017,8.15601640124387E+017,1536791610,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,18609,FALSE,FALSE,NA,NA
"After decades of rising health care costs, today nearly every American now has access to the financial security of… https://t.co/P9VEPIE3Ab",FALSE,58077,POTUS44,2017-01-01 16:51:12,TRUE,8.15600798558208E+017,8.15601279716225E+017,1536791610,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,16885,FALSE,FALSE,NA,NA
"Facing the worst financial crisis in 80 years, you delivered the longest streak of job growth in our history. https://t.co/Vk3PfRgZqF",FALSE,77945,POTUS44,2017-01-01 16:49:18,FALSE,8.15600521688056E+017,8.15600798558208E+017,1536791610,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,25454,FALSE,FALSE,NA,NA
"As we look ahead to the future, I wanted to take a moment to look back on the remarkable progress that you made possible these past 8 years.",FALSE,219035,NA,2017-01-01 16:48:12,FALSE,NA,8.15600521688056E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,48785,FALSE,FALSE,NA,NA
"The best part of the holidays is the time we share with those we love. On behalf of Michelle, Malia, and Sasha, Mer… https://t.co/AOai9bJYlg",FALSE,404120,NA,2016-12-25 16:30:27,TRUE,NA,8.13059340013896E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,106885,FALSE,FALSE,NA,NA
A ban on drilling in Arctic waters helps protect the planet we share. Proud to take this step with @JustinTrudeau &amp;… https://t.co/cDbN6inXRy,FALSE,86453,NA,2016-12-20 21:56:09,TRUE,NA,8.11329368408621E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,26213,FALSE,FALSE,NA,NA
"The Justice for All bill is a bipartisan step in making our criminal justice system fairer, smarter, and more effective. Proud to sign it.",FALSE,36507,NA,2016-12-16 23:13:35,FALSE,NA,8.09899303321866E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,6365,FALSE,FALSE,NA,NA
"The suits said it all – colorful, fun, a little outlandish. That’s what sports should be. Thanks, Craig Sager.  We'll all miss you.",FALSE,50760,NA,2016-12-16 17:00:30,FALSE,NA,8.09805411129946E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,10930,FALSE,FALSE,NA,NA
"In signing the Cures Act into law, we're one step closer to breakthroughs on the greatest health challenges of our… https://t.co/LhyahsK0sJ",FALSE,50305,NA,2016-12-13 22:56:10,TRUE,NA,8.08807755456938E+017,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",POTUS44,10984,FALSE,FALSE,NA,NA
Great to see so many investors come together to work towards a clean energy future. It's a smart investment and it'… https://t.co/aqGx2t7QAZ,FALSE,47766,NA,2016-12-13 03:15:49,TRUE,NA,8.08510710770762E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS44,12099,FALSE,FALSE,NA,NA
"Proud of our Champions of Change - folks who prove that, here in America, there's no more powerful role than that o… https://t.co/wbz1YSlUEx",FALSE,48162,NA,2016-12-05 22:46:10,TRUE,NA,8.05906134074847E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,9484,FALSE,FALSE,NA,NA
"Today, we honor those who are leading the fight against HIV/AIDS. Because of them, an AIDS-free generation is now w… https://t.co/yW9uyfbf1x",FALSE,103962,NA,2016-12-01 15:57:15,TRUE,NA,8.04353679050543E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,31287,FALSE,FALSE,NA,NA
"This Thanksgiving, we give thanks for our blessings, and work to fulfill the timeless responsibility we have as Americans to serve others.",FALSE,36102,POTUS44,2016-11-24 18:05:11,FALSE,8.01848753468674E+017,8.01849159800197E+017,1536791610,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,7431,FALSE,FALSE,NA,NA
The Old Soldiers Home in DC has cared for our nation's veterans for 165 years. I was honored to be a small part of… https://t.co/43ttiaLibI,FALSE,99087,NA,2016-11-24 18:03:35,TRUE,NA,8.01848753468674E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,19889,FALSE,FALSE,NA,NA
"Happy birthday, Joe! The best @VP and friend I could have had alongside me these past eight years. https://t.co/kWH3L5uSFC",FALSE,638240,NA,2016-11-20 22:40:00,FALSE,NA,8.0046876593469E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,193188,FALSE,FALSE,NA,NA
One thing I've learned from my time abroad as President: Young people will shape our future long after their leader… https://t.co/bwEltHdPDs,FALSE,88504,NA,2016-11-20 15:17:26,TRUE,NA,8.00357392588407E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,24524,FALSE,FALSE,NA,NA
"Today, we honor those who honored our country with its highest form of service. We owe our veterans our thanks, our respect and our freedom.",FALSE,160799,NA,2016-11-11 17:28:48,FALSE,NA,7.97128959578272E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,48753,FALSE,FALSE,NA,NA
"Today, progress is on the ballot. Go vote - then make sure your friends, your family, and everyone you know votes too.",FALSE,147613,NA,2016-11-08 15:57:29,FALSE,NA,7.96018814072672E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS44,54331,FALSE,FALSE,NA,NA
"It's pretty simple: Find a plan, get covered, earn some peace of mind. Start today: https://t.co/PJ7xIKP3Vo https://t.co/ZBQdNz8s80",FALSE,26990,NA,2016-11-03 23:34:58,FALSE,NA,7.94322003754791E+017,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",POTUS44,6531,FALSE,FALSE,NA,NA
It happened: @Cubs win World Series. That's change even this South Sider can believe in. Want to come to the White House before I leave?,FALSE,268117,NA,2016-11-03 06:03:56,FALSE,NA,7.94057504871346E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,70311,FALSE,FALSE,NA,NA
"I'll say it: Holy Cow, @Cubs fans. Even this White Sox fan was happy to see Wrigley rocking last night. #FlyTheW",FALSE,79331,NA,2016-10-23 17:01:02,FALSE,NA,7.90236602584949E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,19404,FALSE,FALSE,NA,NA
Check out my newest science advisors! These kids are fearless in using science to tackle our toughest problems. Tha… https://t.co/pLBZQWDFin,FALSE,63832,NA,2016-10-21 22:44:03,TRUE,NA,7.89598150541636E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,12975,FALSE,FALSE,NA,NA
Outstanding 3 for 3 debate sweep for @HillaryClinton! Nobody has ever been more prepared to be @POTUS.,FALSE,83971,NA,2016-10-20 13:31:12,FALSE,NA,7.89096632537055E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,20148,FALSE,FALSE,NA,NA
"For the loved ones we've lost and the ones we can still save, thank you Joe for putting us on the path to ending ca… https://t.co/OPPnQIJDl2",FALSE,24101,NA,2016-10-17 19:26:31,TRUE,NA,7.8809888914022E+017,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",POTUS44,6241,FALSE,FALSE,NA,NA
"For a century, Planned Parenthood has made it possible for women to determine their own lives. Here's to another #100YearsStrong.",FALSE,102485,NA,2016-10-16 14:30:59,FALSE,NA,7.87662124197831E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,33462,FALSE,FALSE,NA,NA
"Clearly, we still have more to do to prevent sexual assault and the thinking that leads to it. That starts with us: https://t.co/9PRZB451fS",FALSE,43225,NA,2016-10-14 21:46:46,FALSE,NA,7.87047018606785E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,15208,FALSE,FALSE,NA,NA
"Congratulations to one of my favorite poets, Bob Dylan, on a well-deserved Nobel. https://t.co/c9cnANWPCS",FALSE,32125,NA,2016-10-13 16:05:37,FALSE,NA,7.86598777482154E+017,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",POTUS44,10980,FALSE,FALSE,NA,NA
"Now this was fun. Artificial intelligence, space travel—hope you enjoy exploring new frontiers as much as I did. https://t.co/WWBUm5eJ08",FALSE,25714,NA,2016-10-12 17:16:09,FALSE,NA,7.86254141182075E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,7358,FALSE,FALSE,NA,NA
"On International #DayoftheGirl, we remain committed to providing what we all want for our daughters: a future of limitless possibility.",FALSE,58896,NA,2016-10-11 16:58:15,FALSE,NA,7.85887247727858E+017,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",POTUS44,23747,FALSE,FALSE,NA,NA
"Just like Michelle says, when they go low, we go high. @HillaryClinton went high and showed why she'll be a POTUS for all Americans.",FALSE,96104,NA,2016-10-10 16:06:27,FALSE,NA,7.85511825395765E+017,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",POTUS44,25137,FALSE,FALSE,NA,NA
Voted early today. Make sure you vote too: https://t.co/SUUmUADsHj https://t.co/NMesNhwsaG,FALSE,53799,NA,2016-10-07 21:40:44,FALSE,NA,7.84508784316064E+017,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",POTUS44,15460,FALSE,FALSE,NA,NA
"Hurricane Matthew is as serious as it gets. Listen to local officials, prepare, take care of each other. https://t.co/Vaf8Xubs0s",FALSE,27010,NA,2016-10-06 23:17:43,FALSE,NA,7.84170804279992E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,10232,FALSE,FALSE,NA,NA
Thank you to every nation that moved to bring the Paris Agreement into force. History will judge today as a turning point for our planet.,FALSE,40384,NA,2016-10-05 20:52:38,FALSE,NA,7.83771904297447E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,10629,FALSE,FALSE,NA,NA
Bringing a little Austin to the South Lawn today. https://t.co/qCXwVI0uLH https://t.co/nTb10I3GHP,FALSE,15886,NA,2016-10-03 15:49:46,FALSE,NA,7.82970909229326E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS44,5121,FALSE,FALSE,NA,NA
What a win by the USA in #RyderCup. Proud to see our guys bring the trophy back home. Arnie is smiling down.,FALSE,20048,NA,2016-10-03 02:00:35,FALSE,NA,7.82762238616728E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS44,3744,FALSE,FALSE,NA,NA
"Gandhiji believed in a world worthy of our children. In joining the Paris Agreement, @narendramodi &amp; the Indian people carry on that legacy.",FALSE,37074,NA,2016-10-02 14:54:48,FALSE,NA,7.82594690738598E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS44,14825,FALSE,FALSE,NA,NA
Paid leave shouldn't be a luxury. It's a basic necessity that we should secure for every working American. https://t.co/OPeQiVPJlK,FALSE,17354,NA,2016-10-01 14:00:36,FALSE,NA,7.82218662228943E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,4995,FALSE,FALSE,NA,NA
"Our Olympians and Paralympians show the world that no matter what, with perseverance, we can do incredible things. Proud of you, #TeamUSA.",FALSE,22387,NA,2016-09-29 23:38:14,FALSE,NA,7.81639251528081E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS44,3908,FALSE,FALSE,NA,NA
Couldn't be more proud of @HillaryClinton. Her vision and command during last night's debate showed that she's ready to be our next @POTUS.,FALSE,93446,NA,2016-09-27 23:04:33,FALSE,NA,7.80906000391864E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS44,23320,FALSE,FALSE,NA,NA
Democracy is not a spectator sport. Don't give up your power to shape the future of the country we love. Vote: https://t.co/sUxB8TLc5r,FALSE,34259,NA,2016-09-27 16:39:35,FALSE,NA,7.80809121314505E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS44,15778,FALSE,FALSE,NA,NA
"Here's to The King who was as extraordinary on the links as he was generous to others. Thanks for the memories, Arn… https://t.co/r4dLQqt45A",FALSE,49836,NA,2016-09-26 03:14:38,TRUE,NA,7.80244157625279E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS44,11425,FALSE,FALSE,NA,NA
Proud to help open @NMAAHC with so many heroes. African American history is a central part of our glorious American history.,FALSE,23619,NA,2016-09-24 14:04:52,FALSE,NA,7.7968302004342E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,7934,FALSE,FALSE,NA,NA
"Sabaidii, Laos! Honored to be the first U.S. president to visit Laos and to begin a new partnership between our countries.",FALSE,27041,NA,2016-09-06 01:30:41,FALSE,NA,7.72970240602837E+017,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",POTUS44,5555,FALSE,FALSE,NA,NA
"Happy Labor Day - longest streak of job growth ever, unemployment cut in half. That's what hardworking Americans can do. Let's keep going!",FALSE,55878,NA,2016-09-05 16:57:23,FALSE,NA,7.72841067276333E+017,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",POTUS44,15049,FALSE,FALSE,NA,NA
Congrats to NASA and the scientists taking us a step closer to Mars. Now enjoy Hawaii and get a shave ice! https://t.co/lFZjSnn38x,FALSE,20507,NA,2016-08-29 16:28:19,FALSE,NA,7.70297035274584E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS44,5466,FALSE,FALSE,NA,NA
"Congratulations to Maine-Endwell, Little League World Series Champs and still undefeated! Proud of you and the sportsmanship you showed.",FALSE,23664,NA,2016-08-29 00:08:26,FALSE,NA,7.70050438578184E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,4716,FALSE,FALSE,NA,NA
"Nearly 100 years ago, women broke down barriers to the ballot box, moving us closer to a more equal nation. Let's finish what they started.",FALSE,67104,NA,2016-08-26 16:08:26,FALSE,NA,7.69204867235668E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS44,22790,FALSE,FALSE,NA,NA
"100 years and going strong. Thanks @NatlParkService for your service, so our kids enjoy our parks as much as we have https://t.co/1v3W2HLD6f",FALSE,32372,NA,2016-08-25 18:05:02,FALSE,NA,7.68871824885027E+017,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",POTUS44,7555,FALSE,FALSE,NA,NA
"Felicitaciones, @JuanManSantos and Colombia. After decades of war, we stand with you in building a future of peace. https://t.co/haXJaqgS9f",FALSE,16767,NA,2016-08-25 15:32:50,FALSE,NA,7.68833523729904E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS44,9473,FALSE,FALSE,NA,NA
"Couldn't be prouder of #TeamUSA. Your determination and passion inspired so many of us. You carried that flag high tonight, @Simone_Biles!",FALSE,74450,NA,2016-08-22 01:07:24,FALSE,NA,7.67528566099702E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,16255,FALSE,FALSE,NA,NA
Final win for Phelps. World record for Ledecky. 3 #1 finishes for Biles. That's how #TeamUSA gets America to 1000 golds-way to make history.,FALSE,70238,NA,2016-08-14 23:06:03,FALSE,NA,7.64961309767131E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,15187,FALSE,FALSE,NA,NA
"Been waiting to drop this: summer playlist, the encore. What's everybody listening to? https://t.co/mqh1YVrycj",FALSE,235615,NA,2016-08-11 14:31:50,FALSE,NA,7.63744742072914E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS44,110504,FALSE,FALSE,NA,NA
The struggle for the Voting Rights Act taught us that people who love this country can change it. Don't give away your power - go vote.,FALSE,46956,NA,2016-08-06 20:59:47,FALSE,NA,7.62030430954684E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,18467,FALSE,FALSE,NA,NA
"Tonight, the first-ever #TeamRefugees will also stand before the world and prove that you can succeed no matter where you're from.",FALSE,40653,POTUS44,2016-08-05 23:22:08,FALSE,7.61703659411345E+017,7.61703867402686E+017,1536791610,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,14345,FALSE,FALSE,NA,NA
Ready to root on #TeamUSA! Our team's unity and diversity makes us so proud - and reminds the world why America sets the gold standard.,FALSE,40557,NA,2016-08-05 23:21:18,FALSE,NA,7.61703659411345E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,10103,FALSE,FALSE,NA,NA
"Longest streak of total job growth on record, wages rising at fastest pace in 7 years. We've come a long way, America—let's keep it going.",FALSE,43014,NA,2016-08-05 19:11:33,FALSE,NA,7.61640808009302E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS44,12086,FALSE,FALSE,NA,NA
"Great speech. She's tested. She's ready. She never quits. That's why Hillary should be our next @POTUS. (She'll get the Twitter handle, too)",FALSE,179676,NA,2016-07-29 03:30:20,FALSE,NA,7.58867227328164E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,58931,FALSE,FALSE,NA,NA
"Incredible speech by an incredible woman. Couldn't be more proud &amp; our country has been blessed to have her as FLOTUS. I love you, Michelle.",FALSE,530018,NA,2016-07-26 02:25:19,FALSE,NA,7.5776370110149E+017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,163289,FALSE,FALSE,NA,NA
"¡Bienvenido, amigo! We value our enduring partnership with Mexico &amp; will work to strengthen it in the years to come. https://t.co/mjlABSm7jF",FALSE,16166,NA,2016-07-22 19:17:39,FALSE,NA,7.56568912691601E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS44,4255,FALSE,FALSE,NA,NA
"This map says it all. Stay safe as it heats up: Drink water, stay out of the sun, and check on your neighbors. https://t.co/c1qFTmq2IV",FALSE,32545,NA,2016-07-20 16:36:13,FALSE,NA,7.55803507760902E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS44,14871,FALSE,FALSE,NA,NA
44 men came home because Chuck Kettles believed that we leave no man behind. That's America at our best. https://t.co/UymO2AaRHg,FALSE,13949,NA,2016-07-18 14:15:01,FALSE,NA,7.55043199731675E+017,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS44,3567,FALSE,FALSE,NA,NA
